Grid_ID,Longitude,Latitude,Indeterminate,Determinate,H,Indeterminate_adj,Determinate_adj,H_Rank,Species_N_All,Species_N_Inf,MDT,PD,So_Pi,Df_Pi,Co_Pi,Sk_Pi,Um_Pi,Ra_Pi,Cp_Pi,Pa_Pi,Ck_Pi,Altitude,Slope,AMT,AP,MDTR,ISO,TS,PS,MTWQ,PDQ,RAD,WIND,AI,ET0,AMTd,APd,AMTsd,APsd,CSI,BULK,ECE,OC,PH,SAND,Soildiv,PC1,PC2,MCI
903,113.7735134,28.47408728,0.640776698,0.359223301,1.987161043,0.642277354,0.357722646,0.511009174,579,515,8.368435823,21184.59437,0.132038835,0.227184466,0.040776699,0.085436893,0.099029126,0.221359223,0.087378641,0.099029126,0.00776699,267.2062298,1.803676548,16.45888428,1492.963438,7.828003516,25.24125803,844.8366816,50.81990286,26.56213466,178.6903882,13815.38269,2.067588867,1.255003083,1191.435281,-98.37692424,197.2624953,0.148636244,0.117614205,0.377518558,1.317093094,0.148895594,1.344196759,5.59946491,31.71315492,25,5.234687731,-0.58467351,8.336294805
904,89.88856619,33.10817929,0.708333334,0.291666667,1.769495006,0.688259476,0.311740524,0.125688073,24,24,10.851841,1647.285387,0.125,0.166666667,0.041666667,0,0.041666667,0.291666667,0.125,0.208333333,0,5025.475668,1.144208185,-4.350127916,350.070458,12.76193891,35.53885092,875.4026557,116.2439314,6.176654203,5.937666259,16611.66438,4.102932153,0.331091854,1059.340355,152.2808305,84.14077216,0.232367199,0.084860872,0.3987133,1.41141995,0.181472428,1.426157139,5.08538342,44.99417643,15,-3.326892723,-2.586793439,0.666997074
905,118.0197194,40.71665755,0.701974866,0.298025134,2.059115651,0.70122484,0.29877516,0.87706422,1266,1114,8.125938854,31753.82562,0.110412926,0.187612208,0.047576302,0.111310592,0.101436266,0.209156194,0.116696589,0.096050269,0.019748654,579.3212346,2.296265208,8.271124631,525.0483451,12.32444347,28.4723349,1169.215707,124.7698859,21.87136762,8.163278603,15716.81031,2.426393766,0.393819273,1334.553232,-1.16912817,128.3063591,0.204511769,0.060729646,0.437015557,1.413156746,0.219983061,0.660204588,7.20912167,47.76531144,33,-0.703929263,1.61028836,6.748915643
906,111.6781273,26.73150689,0.601273886,0.398726114,1.965504191,0.603602635,0.396397365,0.416513761,903,785,8.602571873,27729.98147,0.142675159,0.256050955,0.039490446,0.098089172,0.09044586,0.188535032,0.087898089,0.094267516,0.002547771,254.7552448,1.27400248,17.52487254,1391.230405,7.407025053,24.6270654,824.9065427,48.34083881,27.35558231,186.9636767,13470.68025,1.854019761,1.20843107,1151.889424,-111.4103573,121.8240422,0.158543415,0.056886338,0.327892392,1.360791451,0.169664301,1.17336163,6.034694631,36.92674161,19,5.001007658,0.102089676,8.195514041
907,93.45286066,42.62899119,0.704142013,0.295857988,2.104596883,0.699479788,0.300520212,0.996330275,192,169,8.25568341,7256.657229,0.147928994,0.147928994,0.076923077,0.130177515,0.047337278,0.171597633,0.112426036,0.130177515,0.035502959,716.9691934,0.748781348,10.20438761,42.41226349,15.20900936,29.90247714,1322.658177,62.76763033,25.43184311,3.573372145,16733.45563,3.286527347,0.020809511,2096.840537,-25.33367478,15.60944125,0.201507562,0.006085387,0.364224703,1.398274376,7.066132976,0.722796299,7.677884006,37.76681643,21,-1.619917533,4.628839298,2.793494326
908,91.83250238,34.31774987,0.884615383,0.115384615,1.904569379,0.775028796,0.224971204,0.223853211,32,26,5.958233655,1937.377704,0.076923077,0.038461538,0.115384615,0.269230769,0.153846154,0.115384615,0.192307692,0.038461538,0,4822.249895,1.332875809,-5.224344544,293.7558486,14.45984273,38.52024165,877.5850625,118.8311643,5.282443642,4.458173827,16414.61195,3.829524669,0.298715376,987.5460797,152.2468734,93.32638594,0.237163118,0.060203885,0.390526947,1.52761804,0.108648804,1.435918028,5.845760523,50.056359,14,-4.000100438,-2.26895155,1.213520381
909,83.22426406,46.47838702,0.760264901,0.239735099,2.069607943,0.757137623,0.242862377,0.926605505,875,755,7.313327665,19487.38234,0.103311258,0.136423841,0.042384106,0.125827815,0.082119205,0.194701987,0.190728477,0.094039735,0.030463576,708.7136727,1.175244856,6.303874656,238.8448726,12.37659092,26.23238412,1307.384818,42.60450644,21.59949184,29.24278354,14857.31391,2.751290963,0.171538309,1430.58748,-1.081614793,46.78728209,0.175261571,0.02000091,0.349987721,1.401779229,1.65154208,1.019703563,7.731505539,40.59481968,26,-0.166977779,2.257407075,2.822491089
910,115.655009,25.69955448,0.64123957,0.358760429,1.975195193,0.642164385,0.357835615,0.448623853,953,839,8.547692914,27555.53923,0.139451728,0.219308701,0.039332539,0.106078665,0.076281287,0.225268176,0.082240763,0.10727056,0.00476758,351.7613562,1.75393677,18.50841859,1592.125087,8.509756641,29.97682912,716.4469637,55.86360896,26.72788714,154.9223998,14595.23924,1.959575173,1.23533602,1289.607057,-117.5442414,27.58767663,0.156800881,0.066005272,0.348055912,1.332927173,0.128144548,1.22711219,5.28763044,37.68620184,24,4.765591328,-0.412759669,8.983204119
911,98.80387565,32.46956541,0.795454545,0.204545455,2.014103076,0.765905426,0.234094574,0.637614679,105,88,9.194522703,4749.196967,0.147727273,0.056818182,0.068181818,0.090909091,0.136363636,0.261363636,0.113636364,0.113636364,0.011363636,4325.965205,3.684569332,-0.576550471,596.803808,14.11050098,41.11781258,729.4947207,92.5326978,7.956939115,16.00847028,14545.42826,2.826447305,0.615759994,978.6337508,102.542685,105.1201766,0.226535779,0.043261839,0.365747547,1.505525228,0.100000001,1.881643356,6.223485017,45.55664953,11,-2.098866937,-2.98552949,2.915839816
912,101.6815323,25.5299253,0.687347932,0.312652068,1.952207599,0.686809948,0.313190052,0.373394495,940,822,9.288210695,27034.12429,0.122871046,0.189781022,0.03163017,0.092457421,0.070559611,0.277372263,0.086374696,0.120437956,0.008515815,1930.815569,3.011102084,16.26545958,778.8602907,11.55443856,47.67124676,451.4085463,85.98846358,20.96204062,31.58543374,14919.89792,1.883967318,0.557691217,1410.012989,-70.86033291,-12.43173032,0.182218553,0.060768343,0.297024914,1.39164293,0.120163911,1.319214498,5.746188299,40.18749034,25,1.577529069,-1.106545468,7.860450561
913,104.4435434,29.29618238,0.615671641,0.384328358,1.98167814,0.620747311,0.379252689,0.486238532,307,268,9.479328434,14739.88403,0.138059701,0.246268657,0.044776119,0.115671642,0.108208955,0.164179104,0.093283582,0.089552239,0,410.2589784,0.745300824,17.35327713,1227.471098,6.549196163,25.24333309,700.7662163,86.17746266,25.61590145,53.62042922,11283.34857,1.246800142,1.237919151,991.0927989,-123.9342425,150.4421596,0.145222049,0.060737915,0.300602292,1.391630129,0.171629407,1.2425948,6.155342888,37.44328124,15,4.347718672,-0.067295868,8.409693329
914,112.8623899,32.06575508,0.673015874,0.326984127,2.009053441,0.672915682,0.327084318,0.621100917,724,630,8.078508865,24181.11566,0.114285714,0.212698413,0.050793651,0.101587302,0.082539683,0.222222222,0.073015873,0.131746032,0.011111111,162.799394,0.705842465,15.41882181,982.8270797,9.179391472,27.75239736,900.144816,61.81817975,26.19320102,64.97869401,13738.75259,2.059087751,0.805390569,1220.105003,-84.44977912,294.9639325,0.165226604,0.092416305,0.354008616,1.36796319,0.186474699,1.097696354,6.538445371,38.30780977,24,3.152778016,0.835443394,7.211010229
915,95.4381269,33.00515472,0.755667508,0.244332494,2.024212001,0.750197164,0.249802836,0.690825688,456,397,7.08338638,10516.70361,0.130982368,0.113350126,0.057934509,0.151133501,0.068010076,0.196473552,0.171284635,0.108312343,0.002518892,4710.191534,3.216196419,-3.412708079,563.6336619,12.80859718,36.51248346,806.8919376,100.8528372,6.057262958,15.05109016,15572.09574,3.040749201,0.651797748,877.0295028,126.7278978,120.4786645,0.203467556,0.047706711,0.337751602,1.595955254,0.100000001,1.465263694,5.700107754,54.45585378,7,-2.567236075,-2.686071982,2.846404032
916,97.59695397,33.24530957,0.771331057,0.228668942,2.018524371,0.766849681,0.233150319,0.660550459,674,586,6.75820035,13463.32121,0.127986348,0.100682594,0.035836177,0.124573379,0.107508532,0.204778157,0.197952218,0.092150171,0.008532423,4444.233228,3.102030216,-2.604285995,542.785745,14.11326024,39.12514123,796.4450239,95.17512427,6.665028953,15.19702842,15223.85637,2.846130608,0.589338738,931.9116423,119.3720993,121.7010479,0.215747627,0.046723439,0.348022697,1.53887023,0.103179732,1.738890304,6.027390038,50.39764571,16,-2.40433631,-2.697323971,3.31914524
917,98.72042442,25.25447811,0.644417476,0.355582524,1.977728979,0.644703336,0.355296664,0.464220183,2864,2472,9.891663035,59953.70123,0.135517799,0.220064725,0.050970874,0.102750809,0.091828479,0.233414239,0.074838188,0.086165049,0.004449838,1923.561103,5.436815468,15.30424664,1316.925615,10.75669045,47.55737277,440.0751889,75.77208517,19.89427967,69.87494052,15863.16158,1.502907084,1.004924243,1313.493973,-73.27005947,-74.96320381,0.177728937,0.056924976,0.301949676,1.369216477,0.121419511,1.319019811,5.726915203,39.17906423,43,2.791125599,-1.913047092,8.70498969
918,111.7493053,30.30805339,0.634328358,0.365671642,2.027439841,0.636633877,0.363366123,0.711009174,472,402,8.792674099,18019.9179,0.141791045,0.223880597,0.067164179,0.087064677,0.087064677,0.174129353,0.106965174,0.106965174,0.004975124,110.3357194,0.615480165,16.52340663,1111.60952,7.867989247,25.39546264,853.4898892,54.99875415,26.72359657,86.5098823,13897.17256,1.953449536,0.919386727,1209.07669,-97.32943222,204.8407728,0.15378836,0.104542979,0.349304227,1.321929077,0.2487897,0.928967363,6.625620019,35.1481975,36,4.142479851,0.894802348,7.363119705
919,114.5080915,23.06028807,0.613618975,0.386381025,1.925419611,0.614784224,0.385215776,0.279816514,1488,1307,9.259486623,39923.30468,0.137719969,0.248661056,0.029839327,0.101759755,0.057383321,0.216526396,0.090283091,0.117061974,0.000765111,122.353731,1.521099437,21.66882422,1860.058387,7.172054335,32.43764527,550.7561611,70.24027412,27.6590365,109.047136,13797.73128,2.349622106,1.373978135,1336.416979,-147.1643269,145.4195008,0.108487745,0.055131676,0.254859028,1.310847685,0.172205874,1.111262301,5.797308978,36.32730637,29,5.638179864,0.074716979,10.75249416
920,103.5407178,27.45635768,0.653821031,0.346178968,2.00764404,0.654114861,0.345885139,0.610091743,1780,1531,8.723666388,39998.93913,0.122795558,0.22338341,0.060744611,0.075114304,0.10711953,0.216851731,0.095362508,0.090790333,0.007838014,2073.752683,5.89894714,11.70687556,895.1627235,9.835753139,38.63086362,577.6122681,86.03716448,18.35325599,32.3321415,12771.41321,2.097387467,0.836670506,1079.062305,-55.25698903,145.0065424,0.140956002,0.070179541,0.291144312,1.360331666,0.106846711,1.031014847,5.917611287,36.55808292,42,2.506822905,-1.615171064,7.224785763
921,110.6420378,23.13010029,0.59689399,0.403106009,1.942470152,0.598227366,0.401772634,0.333027523,1681,1481,8.852074696,40541.95002,0.147197839,0.25590817,0.039162728,0.083727211,0.089128967,0.199864956,0.08507765,0.099932478,0,179.8136739,1.330285219,21.45736008,1571.002445,7.608546898,32.53599249,592.4498097,67.26356007,27.88126462,116.9395158,14994.93476,1.846609739,1.12556136,1395.754357,-146.0069566,102.6521568,0.104675323,0.108872672,0.274988063,1.371680446,0.13690561,1.110073357,5.571169401,45.59080514,26,5.244550342,0.222400205,9.224319539
922,109.6435608,30.32055117,0.640394088,0.359605911,2.015038425,0.640758742,0.359241258,0.640366972,2578,2233,9.462776767,54677.12532,0.123152709,0.236453202,0.057321988,0.084639498,0.103000448,0.199283475,0.094491715,0.091804747,0.009852217,1119.909437,3.784500706,13.05687635,1432.101699,7.544473704,26.17552855,775.6463853,60.76953251,22.38008554,88.76722795,12810.11436,1.966051594,1.360445382,1055.641792,-47.85010385,259.9428826,0.167129248,0.121173076,0.367175574,1.38622578,0.105526298,0.956420898,6.119805673,40.33053928,26,3.954428396,-0.985056634,7.700598705
923,111.7129773,28.52349971,0.636197441,0.36380256,1.991349369,0.637832042,0.362167958,0.530275229,629,547,8.122482677,21275.94536,0.135283364,0.228519196,0.058500914,0.095063985,0.071297989,0.201096892,0.106032907,0.1023766,0.001828154,215.7033652,1.444789115,16.66867252,1365.991192,7.593818993,24.38791637,845.1319716,47.78991087,26.86106212,164.02567,13518.47264,1.87107044,1.178931,1160.167871,-100.669855,24.09530262,0.142245697,0.128417674,0.375901818,1.298149644,0.156436319,1.251583104,5.653252169,32.29516712,21,5.194894376,-0.5798027,7.918670598
924,90.31760885,31.36782631,0.758928572,0.241071429,1.992681679,0.749338014,0.250661986,0.541284404,254,224,7.767191131,7296.188442,0.142857143,0.098214286,0.049107143,0.160714286,0.053571429,0.196428571,0.200892857,0.09375,0.004464286,4834.09605,1.875191557,-1.329583945,421.7153114,13.2736453,38.27120082,805.8758976,118.0493429,8.288903543,6.126886447,16897.59759,3.632584857,0.363413136,1162.35304,117.4469728,69.40835165,0.222267824,0.108533335,0.439933802,1.452442492,0.147882785,1.547662248,5.395311228,44.19809524,24,-2.794509908,-2.517853813,1.66436837
925,106.6290287,26.69320426,0.645589382,0.354410617,2.011847521,0.646111034,0.353888966,0.629357798,1512,1281,8.718154673,38378.07823,0.12490242,0.229508197,0.057767369,0.094457455,0.087431694,0.202966432,0.094457455,0.101483216,0.007025761,1250.619417,1.441725565,14.42693491,1121.073311,7.717276953,29.39584281,687.6437015,70.02098373,22.42432588,60.26198866,12651.30888,1.814690256,1.070778313,1046.934426,-78.63404257,189.7181707,0.129235879,0.085126228,0.319097179,1.271594134,0.125624333,1.184545762,5.637145819,29.64914969,23,4.018460275,-0.853936215,7.784942016
926,99.7676344,33.44703622,0.731404959,0.268595041,2.04198524,0.725244246,0.274755754,0.798165138,278,242,7.28765024,7498.272049,0.144628099,0.123966942,0.074380165,0.107438017,0.08677686,0.194214876,0.198347107,0.05785124,0.012396694,4326.15951,1.956094911,-2.510045598,602.9731433,13.72398601,38.20722288,783.4425624,90.66326007,6.573008428,14.78808279,14487.4675,3.001059347,0.677138896,893.235766,110.6246676,180.9526606,0.231310592,0.046772242,0.367769382,1.586403362,0.100000001,1.447481172,5.725452814,53.94327867,10,-2.418293525,-2.465987686,2.94776464
927,124.1519004,47.41486409,0.783251232,0.216748768,2.09940516,0.769904285,0.230095715,0.990825688,235,203,6.615657156,8391.912681,0.108374384,0.108374384,0.034482759,0.172413793,0.088669951,0.142857143,0.167487685,0.133004926,0.044334975,152.1405165,0.025554492,3.369881973,430.6663948,11.86001175,22.51019812,1533.911359,118.5723046,21.1726783,7.01736192,14071.21803,3.317988719,0.366181799,1176.894722,66.71764473,110.9609648,0.233274852,0.043657681,0.346381947,1.338090773,0.172349105,1.705357159,6.868550517,32.20438126,21,-1.046022896,0.873793049,4.095075622
928,114.7050941,26.64487616,0.631549917,0.368450083,1.983162592,0.632128922,0.367871078,0.491743119,2097,1813,9.158025136,47233.54133,0.138996139,0.229453944,0.045780474,0.093215665,0.090457805,0.212906784,0.078874793,0.10590182,0.004412576,231.4725956,1.496789121,17.71543549,1521.21318,8.096817363,26.7558487,803.6957571,51.22750965,27.13814685,167.716705,14397.33767,1.968499339,1.233849195,1234.337088,-116.1680894,34.6467433,0.159967219,0.087931957,0.374926579,1.318702668,0.135026823,1.140304983,5.37746374,37.58781609,28,4.951690738,-0.265424842,8.539191838
929,84.4667796,29.34790598,0.775510205,0.224489796,1.865465382,0.737987809,0.262012191,0.178899083,57,49,8.525037664,2847.569113,0.163265306,0.06122449,0.020408163,0.224489796,0.040816327,0.081632653,0.204081633,0.204081633,0,4978.452619,3.541949363,-0.062107779,298.0472491,14.5326342,46.35112652,626.3910635,53.8795537,7.310963872,25.96207275,16832.89773,3.623619995,0.262882298,1143.879364,139.2647977,-39.75753976,0.183480519,0.119036623,0.428027761,1.538895091,0.100502652,1.426861608,5.699506324,51.33577043,17,-2.450215199,-3.114056034,1.107090482
930,100.3010553,29.02199454,0.70664807,0.29335193,2.060063002,0.706196568,0.293803432,0.880733945,2477,2151,8.126383462,41163.38698,0.128312413,0.165039517,0.053463505,0.083682008,0.10460251,0.217108322,0.156206416,0.060901906,0.030683403,4199.838727,5.046926556,1.999470851,673.4803958,12.85251518,43.65266032,607.0171951,92.86220187,8.981652802,14.2138841,13738.48616,3.252729462,0.670982367,1012.388485,65.3414755,160.2152335,0.222268592,0.119038201,0.363941649,1.448538854,0.108928707,1.565493654,6.534950125,43.15248519,16,-1.09220906,-3.330404352,5.380509183
931,121.0940482,52.30436425,0.738636364,0.261363636,2.024548502,0.722534554,0.277465446,0.693577982,105,88,8.624743841,5102.552476,0.102272727,0.159090909,0.034090909,0.147727273,0.113636364,0.181818182,0.193181818,0.045454545,0.022727273,736.1932347,1.794991741,-4.726626098,463.6240899,15.32777314,25.89387916,1669.263206,107.7672363,14.83726394,12.03314611,12337.92729,1.578955459,0.61446985,755.3164136,131.4238489,133.5501699,0.224857641,0.018412281,0.300723016,1.357772681,0.100000001,1.081624715,6.428153362,35.31676028,10,-1.473535057,-0.155700137,2.222709244
932,120.6292895,50.45435038,0.744329896,0.255670103,2.079801917,0.740403096,0.259596904,0.957798165,573,485,8.333501282,15786.32279,0.082474227,0.173195876,0.055670103,0.121649485,0.098969072,0.191752577,0.169072165,0.072164948,0.035051546,775.5868832,1.207927536,-3.744250002,444.9249547,14.13359756,24.92568392,1631.358309,115.8714445,15.15769928,9.852268364,13105.95256,2.229283466,0.540699298,825.3185583,120.4061697,126.098634,0.230864971,0.021129099,0.313333311,1.354939381,0.148516102,1.618929743,6.633188847,30.11064787,9,-1.63445055,-0.338400938,3.594790566
933,120.8028166,43.2002645,0.807692307,0.192307693,1.983138727,0.760514671,0.239485329,0.490825688,57,52,4.476491582,3157.054096,0.057692308,0.134615385,0.057692308,0.115384615,0.134615385,0.25,0.192307692,0.038461538,0.019230769,318.0097732,0.102416565,7.061381521,426.7856785,12.63453672,26.5541259,1336.368166,115.0298849,22.69752109,7.718648106,15232.81395,3.308530321,0.291055687,1466.384312,21.42506349,168.1437798,0.236936855,0.028782431,0.400362876,1.563686995,0.428567846,0.575536747,7.032210905,65.9337221,17,-2.008169365,2.750539973,4.427814438
934,82.87541976,37.23025007,0.772727272,0.227272727,1.966117267,0.752430372,0.247569628,0.420183486,124,110,6.348454121,4872.93638,0.136363636,0.090909091,0.027272727,0.136363636,0.027272727,0.263636364,0.163636364,0.127272727,0.027272727,1484.249497,0.464237407,11.37879451,32.03419505,17.11513812,35.64070539,1175.128656,80.41807232,24.56401421,0.885583368,16526.32794,1.595246321,0.018779497,1704.61469,-55.36617882,8.635685953,0.143562853,0.025442346,0.293268158,1.514320883,4.366119459,0.532526329,6.806414922,62.8970729,18,-1.273050445,3.757985806,2.026038718
935,91.94489224,28.91084597,0.768539327,0.231460675,2.058917797,0.762881326,0.237118674,0.875229358,508,445,7.570252689,11520.54055,0.107865169,0.123595506,0.060674157,0.11011236,0.123595506,0.170786517,0.17752809,0.121348315,0.004494382,4622.996788,4.985581084,0.911077021,322.5847782,14.73881696,45.68734483,638.2186799,104.9759465,8.458716758,8.597387976,16835.65361,3.252326801,0.262460617,1241.12257,90.16995265,-40.43331082,0.161468774,0.099768238,0.377128928,1.490435332,0.101538694,1.610132846,6.11740591,47.58267657,24,-2.315419586,-2.743158683,3.225867857
936,91.20835974,36.92706054,0.820754718,0.179245283,1.949418032,0.790016981,0.209983019,0.359633028,115,106,5.502688134,3432.355813,0.132075472,0.047169811,0.056603774,0.169811321,0.056603774,0.179245283,0.226415094,0.132075472,0,4476.422934,2.67682048,-5.609628299,155.8486887,13.73680546,35.8538951,915.3866479,115.8657037,5.482762373,2.780928189,16141.63272,4.069622751,0.156505273,1048.638748,132.3248767,62.7199643,0.195362035,0.044402272,0.327739806,1.559748053,0.154187836,1.349749406,6.027783731,54.51901689,16,-3.805256638,-1.745635923,-0.04610158
937,83.77449732,34.67072164,0.88888889,0.111111111,1.798105503,0.757367891,0.242632109,0.141743119,18,18,5.274812676,1106.126127,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0,5119.628375,1.434893712,-6.296759096,61.29292573,15.06400557,36.84125796,942.8921417,116.5776249,5.31564059,0.130330415,15965.74162,3.845257339,0.053895517,1142.056411,179.4997673,-102.1209404,0.216299269,0.049768334,0.353869915,1.571698694,0.295432088,1.185715169,5.585512482,59.95947472,12,-4.651270929,-1.743967494,-0.451764034
938,108.5117816,34.75086948,0.713995943,0.286004056,2.092186683,0.711720294,0.288279706,0.983486239,549,493,7.535545944,18119.83284,0.105476673,0.180527383,0.060851927,0.09127789,0.085192698,0.182555781,0.160243408,0.101419878,0.032454361,847.8224885,1.293611267,11.26180345,617.9346677,10.29853937,28.95488155,931.768102,75.50744674,22.61622384,18.63570371,14608.29913,1.933951761,0.499510762,1238.000352,-40.25380723,137.0603989,0.150084892,0.131173414,0.437426589,1.416991318,0.421277054,0.842058626,7.672683126,40.50990204,31,1.461703333,1.035742786,6.796193454
939,122.3468375,44.86735497,0.695652174,0.304347826,1.93079934,0.682059971,0.317940029,0.295412844,26,23,7.309096394,1924.166137,0.173913043,0.130434783,0.086956522,0,0.086956522,0.043478261,0.217391304,0.217391304,0.043478261,171.6714454,0.049443813,6.280389774,424.3116004,12.70958413,25.75867215,1393.776439,120.9211911,22.66131781,5.683886314,14920.03961,3.541889783,0.299823384,1414.837948,33.58979451,152.6917541,0.231498257,0.031256114,0.362287548,1.44401502,0.473249576,1.200584286,7.398767974,49.00085387,23,-1.582590668,2.170306212,3.57668434
940,115.9045619,44.38785945,0.762886599,0.237113402,2.074868541,0.7515078,0.2484922,0.944954128,216,194,7.917637961,8781.058456,0.128865979,0.108247423,0.051546392,0.087628866,0.149484536,0.164948454,0.201030928,0.082474227,0.025773196,1055.439683,0.59892609,1.965373246,254.9926837,13.77778923,26.23226986,1466.185761,112.7517239,19.12598626,6.04568091,15362.64838,3.541498109,0.196966695,1294.380018,66.58197331,73.95241316,0.206811498,0.036050393,0.3421286,1.417823543,1.53912695,1.058541681,7.231712384,41.88318475,22,-2.11212584,1.743975741,4.106975316
941,120.2783702,40.62507113,0.642857142,0.357142857,1.994808026,0.643774424,0.356225576,0.553211009,914,798,8.140013692,28321.9501,0.13283208,0.224310777,0.045112782,0.114035088,0.109022556,0.197994987,0.062656642,0.109022556,0.005012531,179.4621107,1.072197684,8.775789045,560.3123632,11.45148538,27.44535119,1161.430728,121.941299,22.28713226,8.463256747,15841.89208,3.206190735,0.41281518,1354.445842,-7.752059517,135.5326945,0.242629354,0.05696385,0.471538539,1.399971761,0.279077173,0.752040418,7.002539136,39.83236258,21,-0.952832695,1.502138076,7.441390633
942,115.4209452,38.18639398,0.696721312,0.303278688,2.046669569,0.691947538,0.308052462,0.816513761,130,122,6.539426926,6316.231361,0.090163934,0.213114754,0.049180328,0.139344262,0.073770492,0.155737705,0.155737705,0.106557377,0.016393443,28.53813204,0.024959033,13.07430343,428.5463695,11.51759143,27.98833021,1114.252049,127.5874657,26.18912521,11.94927389,16057.66631,2.263040626,0.290590922,1473.968659,-62.91353852,112.6486322,0.152837838,0.087252946,0.384141496,1.49192906,0.403438025,0.59381223,7.539034157,53.27774401,26,0.124434289,2.917882491,6.094718817
943,86.45587265,33.39344717,0.75,0.25,1.039720771,0.680753885,0.319246115,0.018807339,4,4,1.375261791,407.3326901,0,0.25,0,0,0,0,0.25,0.5,0,5056.761382,2.00765388,-4.208735786,130.4709802,14.26303024,37.18818859,897.1792823,101.6529522,6.793420991,3.774648897,16392.10731,3.954720787,0.11000258,1191.63693,162.7226199,-68.13098309,0.228489356,0.079126624,0.403707905,1.505514477,0.325121812,1.541358531,5.548007882,46.41222413,14,-3.89355351,-2.381436743,-0.910426647
944,111.8895587,36.51577358,0.662291168,0.33770883,2.033593113,0.662553239,0.337446761,0.74587156,959,838,7.325310816,23479.98268,0.113365155,0.224343675,0.050119332,0.100238663,0.085918854,0.198090692,0.130071599,0.079952267,0.017899761,1092.917003,1.970176742,9.285330963,523.5476256,12.10884985,31.07835758,998.6885159,98.19810134,21.08105674,12.94333241,15681.11449,2.435443694,0.38409639,1371.687811,-11.78990371,118.0041414,0.168898966,0.122824888,0.416788492,1.414503012,0.306287966,0.706699332,7.796272748,43.14549972,43,0.28945682,1.30602162,5.872878446
945,101.4059758,21.31201312,0.652310925,0.347689076,1.868985818,0.652820557,0.347179443,0.186238532,1145,952,11.47820611,33472.41916,0.099789916,0.24789916,0.032563025,0.129201681,0.055672269,0.25210084,0.042016807,0.140756303,0,896.1617038,2.540112531,21.68713274,1734.478489,10.79735049,53.06186044,316.2816674,85.53017699,24.68487233,72.54039874,16484.62382,1.244010145,1.157619937,1497.691501,-123.965543,364.683106,0.149128923,0.109593062,0.305622679,1.326673643,0.103147955,1.221888756,4.805456475,43.1406086,5,3.989257294,-1.331330725,12.99287348
946,99.13959795,23.54598677,0.635834788,0.364165212,1.913282614,0.636378011,0.363621989,0.235779817,2000,1719,10.25664044,49240.50601,0.108784177,0.255381035,0.03432228,0.104130308,0.086096568,0.248400233,0.062245492,0.098312973,0.002326934,1408.160219,5.579325606,19.24820346,1417.885256,11.91548,50.9843609,389.9407175,89.47861359,23.03206773,41.81512605,16687.18226,1.245602242,0.940121956,1509.422307,-102.3744092,-66.98242934,0.148245522,0.050175203,0.252836865,1.346931991,0.10528648,1.337443848,5.229213178,41.39129106,36,3.008839972,-1.441629355,9.175501169
947,106.3707603,32.93324614,0.667155426,0.332844575,2.036294963,0.667223023,0.332776977,0.76146789,1567,1364,8.063823771,36196.96959,0.103372434,0.229472141,0.053519062,0.100439883,0.08431085,0.198680352,0.120967742,0.090909091,0.018328446,1149.069932,3.813913457,12.46285232,849.9141458,7.807442624,27.16718182,775.1688646,81.80047952,21.87618962,21.15960818,12919.72171,1.59731045,0.836466515,1022.069288,-45.81718225,-142.2860847,0.134511817,0.191639736,0.405005457,1.436013386,0.11800634,0.858017156,6.465218954,49.56835206,31,2.732705672,-0.906721845,7.23432035
948,75.65559994,37.31315463,0.771929825,0.228070176,2.020042232,0.757986762,0.242013238,0.672477064,192,171,6.701511857,5193.968125,0.128654971,0.099415205,0.070175439,0.122807018,0.064327485,0.257309942,0.157894737,0.087719298,0.011695906,4208.409855,7.327079771,-2.586350153,81.6897953,13.02915475,33.37470808,955.2727641,68.85901085,8.692732795,5.974262492,14940.71537,2.410305032,0.082174383,1066.324428,132.7026324,-30.01407285,0.207722879,0.04670349,0.396317504,1.380042133,0.246003914,1.05539056,5.902987704,45.91676701,17,-2.360426492,-2.315419743,0.785588124
949,93.46348566,37.24019925,0.846153846,0.153846153,1.725602948,0.756261699,0.243738301,0.103669725,29,26,7.053010935,1814.781677,0.115384615,0.038461538,0.076923077,0.076923077,0.038461538,0.230769231,0.384615385,0.038461538,0,2756.987357,0.234906484,3.738879865,28.61356952,16.23195005,36.61335285,1045.272691,79.44882418,16.18067733,1.605772519,17102.54026,3.193679176,0.017469804,1642.033855,27.85850233,16.26017372,0.178070819,0.04155583,0.32815206,1.173146148,10.48556197,0.368690924,5.983400486,40.42110663,10,-2.340307292,2.76535931,0.606496131
950,81.57891672,40.63303567,0.780487806,0.219512196,1.993843913,0.736580503,0.263419497,0.546788991,45,41,7.544542523,2586.868464,0.097560976,0.12195122,0.073170732,0.12195122,0.048780488,0.243902439,0.219512195,0.024390244,0.048780488,1008.803657,0.036679887,11.77658894,62.70632746,17.27109152,33.75846643,1265.605447,84.02805596,25.73949772,2.805348989,16011.61636,1.772868021,0.037024136,1691.622962,-37.9542656,40.24435747,0.149373109,0.031344052,0.308793727,1.498715597,8.386288198,0.594454016,6.658819253,61.57097195,17,-1.440962971,4.534482086,1.748054513
